species	proteome_id	tax_id	superregnum	uniprot_fasta_file	count	mean	var	log10_mean	log10_var	division_both_dbs
Azoarcus indigens	UP000295129	29545	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000295129/UP000295129_29545.fasta.gz	4840.0	333.4196280991736	58865.99643218239	2.4321832755534283	0.0818736099197339	bacteria
Acholeplasma axanthum	UP000289841	29552	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000289841/UP000289841_29552.fasta.gz	1645.0	340.4516717325228	83058.11399507464	2.432555023128989	0.0876970417867974	bacteria
Mycoplasma bovirhinis	UP000222280	29553	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000222280/UP000222280_29553.fasta.gz	645.0	378.0759689922481	121276.83738745244	2.4543581615596306	0.1067552909694002	bacteria
Mycoplasma canadense	UP000031641	29554	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000031641/UP000031641_29554.fasta.gz	481.0	405.8544698544698	116660.39544352044	2.515061427490488	0.0736818871922493	bacteria
Mycoplasma gallinaceum	UP000290568	29556	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000290568/UP000290568_29556.fasta.gz	768.0	399.43359375	198986.00862227025	2.4631449520482054	0.1108963773579	bacteria
Mycoplasma gallinarum	UP000076983	29557	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000076983/UP000076983_29557.fasta.gz	601.0	387.0549084858569	176360.30864669997	2.4629235427939915	0.1009943615876969	bacteria
Mycoplasma hyosynoviae	UP000264882	29559	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000264882/UP000264882_29559.fasta.gz	584.0	410.19520547945206	122500.07160647571	2.4989372621263417	0.0983334384161012	bacteria
Halanaerobium salsuginis	UP000199006	29563	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000199006/UP000199006_29563.fasta.gz	2783.0	319.15522817103846	36499.67323559673	2.4245089838569465	0.0760514354266608	bacteria
Halomonas subglaciescola	UP000190911	29571	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000190911/UP000190911_29571.fasta.gz	2724.0	323.37738619676946	43081.64452698851	2.4267846483118083	0.077045618863209	bacteria
Clavibacter michiganensis subsp. sepedonicus (strain ATCC 33113 / DSM 20744 / JCM 9667 / LMG 2889 / C-1) (Corynebacterium sepedonicum)	UP000001318	31964	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000001318/UP000001318_31964.fasta.gz	3057.0	314.03303892705264	39414.57057037578	2.416211644527852	0.0753152488369644	bacteria
Comamonas terrigena	UP000220246	32013	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000220246/UP000220246_32013.fasta.gz	4009.0	326.3272636567723	53695.694767984605	2.4317171008598537	0.0722793417719109	bacteria
Campylobacter sputorum biovar sputorum	UP000254920	32024	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000254920/UP000254920_32024.fasta.gz	1764.0	305.41609977324265	42165.4149647002	2.394476138099888	0.0838593243448842	bacteria
Synechococcus sp. (strain WH7803)	UP000001566	32051	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000001566/UP000001566_32051.fasta.gz	2530.0	289.0422924901186	43061.56286069733	2.3574745791279303	0.0956891419660402	bacteria
Clavibacter michiganensis subsp. michiganensis	UP000194887	33013	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000194887/UP000194887_33013.fasta.gz	3217.0	318.565744482437	43055.222744105085	2.4186551484145697	0.0797396545619302	bacteria
Phascolarctobacterium faecium	UP000014944	33025	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000014944/UP000014944_33025.fasta.gz	2228.0	311.7832136445242	42731.17211144603	2.4036611510897976	0.0844279186205296	bacteria
Parvimonas micra	UP000031386	33033	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000031386/UP000031386_33033.fasta.gz	1418.0	317.2327221438646	46765.82159611329	2.4173612643786164	0.0751640234613505	bacteria
Zymobacter palmae	UP000267342	33074	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000267342/UP000267342_33074.fasta.gz	2668.0	316.6510494752624	67937.88156245273	2.3913346901967505	0.1028891059433359	bacteria
Agromyces ramosus	UP000293289	33879	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000293289/UP000293289_33879.fasta.gz	3588.0	324.28846153846155	42202.30678625807	2.432394156474289	0.0720522592933066	bacteria
Microbacterium lacticum	UP000319804	33885	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000319804/UP000319804_33885.fasta.gz	2765.0	316.48065099457506	45337.8654901694	2.408793559980755	0.0863418163523127	bacteria
Rathayibacter tritici	UP000077071	33888	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000077071/UP000077071_33888.fasta.gz	2806.0	328.6343549536707	68957.21099756952	2.432761838372741	0.0724011351592633	bacteria
Actinopolyspora mortivallis	UP000239352	33906	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000239352/UP000239352_33906.fasta.gz	3817.0	316.74823159549385	48063.48926901553	2.414022516645092	0.0781637497001808	bacteria
Mycoplasma agassizii	UP000216943	33922	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000216943/UP000216943_33922.fasta.gz	955.0	373.24712041884817	109431.03739998024	2.458358990061092	0.097977648215872	bacteria
Bacillus cohnii	UP000215224	33932	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000215224/UP000215224_33932.fasta.gz	4687.0	285.1154256454022	38601.644591277385	2.363768865164848	0.0837190121373741	bacteria
Aeribacillus pallidus	UP000076476	33936	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000076476/UP000076476_33936.fasta.gz	3519.0	287.24183006535947	35473.589312852295	2.3693028444837765	0.083058179763777	bacteria
Caryophanon tenue	UP000093199	33978	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000093199/UP000093199_33978.fasta.gz	3090.0	307.2873786407767	41466.701459296535	2.403625426239276	0.0755351794046076	bacteria
Paracoccus alcaliphilus	UP000199054	34002	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000199054/UP000199054_34002.fasta.gz	4561.0	300.5128261346196	54391.38410080508	2.3796270784836686	0.0902673955318566	bacteria
Paracoccus aminovorans	UP000183635	34004	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000183635/UP000183635_34004.fasta.gz	3736.0	309.6399892933619	44114.96888503336	2.401599552395421	0.0819979470519777	bacteria
Paracoccus thiocyanatus	UP000256679	34006	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000256679/UP000256679_34006.fasta.gz	3285.0	291.03074581430747	33437.72225781753	2.3817656400415315	0.076951722143474	bacteria
Rhodobium orientis	UP000249299	34017	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000249299/UP000249299_34017.fasta.gz	4696.0	318.75319420783643	58736.7601601889	2.418008777459413	0.0767855598335457	bacteria
Moraxella atlantae	UP000092616	34059	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000092616/UP000092616_34059.fasta.gz	1904.0	331.50210084033614	136278.8123970555	2.4200904437448307	0.0829508876167473	bacteria
Moraxella caviae	UP000190435	34060	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000190435/UP000190435_34060.fasta.gz	2269.0	296.50198325253416	52296.09666714082	2.3635637580759505	0.0973524575481989	bacteria
Moraxella osloensis	UP000255230	34062	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000255230/UP000255230_34062.fasta.gz	2336.0	321.4464897260274	51877.98428745857	2.411198717906826	0.0883343550110511	bacteria
Variovorax paradoxus	UP000035170	34073	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000035170/UP000035170_34073.fasta.gz	6788.0	324.3270477312905	46310.971556510456	2.434459144719032	0.0692279010334362	bacteria
Brevinema andersonii	UP000240042	34097	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000240042/UP000240042_34097.fasta.gz	1441.0	303.8438584316447	48300.66379732439	2.38750788436691	0.0859933005932318	bacteria
Thermostaphylospora chromogena	UP000217103	35622	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000217103/UP000217103_35622.fasta.gz	5075.0	333.823842364532	59990.55469355024	2.436910555493732	0.0792291269404737	bacteria
Acholeplasma oculi	UP000032434	35623	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000032434/UP000032434_35623.fasta.gz	1468.0	330.13010899182564	90055.94147865206	2.411856747610804	0.0933358624361051	bacteria
Heliophilum fasciatum	UP000294813	35700	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000294813/UP000294813_35700.fasta.gz	2911.0	316.7341119890072	51195.11759542251	2.397214859043582	0.0977912683233933	bacteria
Actinoplanes philippinensis	UP000199645	35752	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000199645/UP000199645_35752.fasta.gz	9412.0	331.73735656608585	62624.93961804605	2.430275512358296	0.0805981183228028	bacteria
Corynebacterium kutscheri	UP000033457	35755	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000033457/UP000033457_35755.fasta.gz	2047.0	325.1001465559355	51931.68058160119	2.420041754619159	0.0845103313683111	bacteria
Bifidobacterium choerinum	UP000028995	35760	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000028995/UP000028995_35760.fasta.gz	1672.0	357.22787081339715	60999.410042621246	2.463254889128249	0.0831539162630796	bacteria
Nocardioides sp.	UP000308550	35761	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000308550/UP000308550_35761.fasta.gz	4389.0	314.7965367965368	43208.24870267988	2.415418852114615	0.0754715123351715	bacteria
Acrocarpospora corrugata	UP000334990	35763	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000334990/UP000334990_35763.fasta.gz	8466.0	322.5960311835578	66652.32397243328	2.410181550535054	0.0872283236579077	bacteria
Streptosporangium nondiastaticum	UP000242427	35764	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000242427/UP000242427_35764.fasta.gz	6915.0	326.2480115690528	90566.4523662365	2.4179728518169536	0.0817082907699392	bacteria
Nitrosospira briensis	UP000183107	35799	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000183107/UP000183107_35799.fasta.gz	2913.0	320.29282526604874	69957.29712226926	2.389385904258002	0.1063688840267887	bacteria
Rhodovulum adriaticum (Rhodopseudomonas adriatica)	UP000295733	35804	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000295733/UP000295733_35804.fasta.gz	3239.0	310.29762272306266	42845.30669910283	2.40286375742967	0.0828920617788975	bacteria
Rhodovulum sulfidophilum (Rhodobacter sulfidophilus)	UP000064912	35806	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000064912/UP000064912_35806.fasta.gz	4359.0	309.8008717595779	59444.673051098514	2.3914327122845034	0.0892113842229542	bacteria
Bacillus thermoamylovorans	UP000040576	35841	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000040576/UP000040576_35841.fasta.gz	3440.0	285.79156976744184	38534.38951890761	2.3564148548701764	0.0955412558577015	bacteria
Microbacterium aurum	UP000187185	36805	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000187185/UP000187185_36805.fasta.gz	3054.0	316.5533726260642	45977.45325917522	2.414628386971155	0.0773252081625273	bacteria
Microbacterium laevaniformans	UP000075357	36807	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000075357/UP000075357_36807.fasta.gz	2869.0	316.1293133495992	46230.2974284335	2.4114871059269576	0.0814444393200954	bacteria
Corynebacterium bovis	UP000278422	36808	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000278422/UP000278422_36808.fasta.gz	2067.0	348.3139816158684	70622.54463985057	2.4545149216599347	0.0773642316437231	bacteria
Mycolicibacterium agri (Mycobacterium agri)	UP000220914	36811	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000220914/UP000220914_36811.fasta.gz	6452.0	319.21047737135774	55691.40446004181	2.4250787899003754	0.0705291698937076	bacteria
Streptomyces caelestis	UP000037773	36816	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000037773/UP000037773_36816.fasta.gz	6882.0	321.66506829410054	72253.36854852753	2.410945515558033	0.0840133844145982	bacteria
Streptomyces subrutilus	UP000095705	36818	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000095705/UP000095705_36818.fasta.gz	6754.0	324.3799230085875	69586.35112062194	2.415283219308749	0.0823966237856114	bacteria
Maledivibacter halophilus	UP000190285	36842	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000190285/UP000190285_36842.fasta.gz	5301.0	304.84097340124504	42012.01036614666	2.389804078791549	0.0908778472846069	bacteria
Anaerotignum neopropionicum	UP000070539	36847	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000070539/UP000070539_36847.fasta.gz	2804.0	299.0078459343795	49300.71988133765	2.371680370778728	0.0951180837166539	bacteria
Oxobacter pfennigii	UP000050326	36849	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000050326/UP000050326_36849.fasta.gz	4273.0	300.21179499180903	47640.0775574748	2.379511729539953	0.0914037917383162	bacteria
Thiobacillus denitrificans	UP000064243	36861	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000064243/UP000064243_36861.fasta.gz	3075.0	298.7320325203252	51121.62042771527	2.376388634381392	0.0863934538832695	bacteria
Ideonella dechloratans	UP000430120	36863	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000430120/UP000430120_36863.fasta.gz	4151.0	328.16140688990606	48650.4780379238	2.4298806893452567	0.077531362420172	bacteria
Wigglesworthia glossinidia brevipalpis	UP000000562	36870	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000000562/UP000000562_36870.fasta.gz	617.0	328.8200972447325	42069.22894609442	2.4381638219588257	0.0727483549838502	bacteria
Porphyromonas cangingivalis	UP000030125	36874	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000030125/UP000030125_36874.fasta.gz	1769.0	346.5138496325608	50532.984112377824	2.4521181911699146	0.0810664977709305	bacteria
Nocardia seriolae	UP000019401	37332	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000019401/UP000019401_37332.fasta.gz	7386.0	306.9832114811806	89251.04399705127	2.3887101038125644	0.0831890329030484	bacteria
Helicobacter bilis	UP000029857	37372	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000029857/UP000029857_37372.fasta.gz	2030.0	307.9064039408867	45687.18985547006	2.3963967146965324	0.0833475455662585	bacteria
Polaromonas vacuolata	UP000502041	37448	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000502041/UP000502041_37448.fasta.gz	3376.0	324.4318720379147	65266.54587572407	2.420541316976678	0.0814989913411249	bacteria
