genes_species	genes_mean	genes_var	tax_id	prots_superregnum	prots_mean	prots_var	merged_division_superregnum
paenibacillus_sp_y412mc10_gca_000024685	977.6290477717216	428612.2449280975	481743	bacteria	325.2366522366522	47626.68163907933	bacteria
cystoisospora_suis_gca_002600585	5029.698085419735	25456239.477631927	483139	eukaryota	605.4400831817001	737875.057523182	protists
_bacteroides_pectinophilus_atcc_43243_gca_000155855	853.9688847812693	439153.2634383245	483218	bacteria	284.1032994141227	48817.01492742019	bacteria
estrella_lausannensis_gca_900000175	1101.3119891008175	707560.7317871368	483423	bacteria	365.0699458483754	78505.41948460203	bacteria
thermobifida_halotolerans_gca_003574835	917.8218673218672	450571.239089164	483545	bacteria	305.3806245389722	50077.07643709141	bacteria
geoalkalibacter_subterraneus_gca_000827125	929.7814045499506	468697.8272002693	483547	bacteria	309.62169400736525	52513.19843075295	bacteria
bifidobacterium_bifidum_bgn4_gca_000265095	1027.861035422343	741306.9801330604	484020	bacteria	341.9727371864777	82411.71120396035	bacteria
rhizobium_tubonense_gca_003240585	902.598448588876	374575.7778186557	484088	bacteria	300.66605990402115	41606.31580749526	bacteria
oleibacter_marinus_gca_900156675	1014.1221198156682	674718.4345206564	484498	bacteria	337.55273775216136	74956.64855837167	bacteria
pelosinus_sp_ufo1_gca_000725345	900.9812985921412	353334.3542109236	484770	bacteria	299.6461926798485	39276.21521062224	bacteria
thalassomonas_actiniarum_gca_000948975	984.6335835927486	836523.8248719356	485447	bacteria	327.55293040293043	92967.82225739394	bacteria
aquisalibacillus_elongatus_gca_003843875	857.0909398242055	326863.1026503846	485577	bacteria	285.0449628127113	36311.51065943386	bacteria
halomicrobium_mukohataei_dsm_12286_gca_000023965	860.762317109585	340394.8461184048	485914	archaea	286.36374513909664	37866.64861936291	archaea
desulfohalobium_retbaense_dsm_5692_gca_000024325	975.6621728786678	407741.8057006318	485915	bacteria	324.808	45749.76304121649	bacteria
desulfofarcimen_acetoxidans_dsm_771_gca_000024205	901.5964523281596	564989.1471140743	485916	bacteria	299.249750996016	63061.86014937759	bacteria
pedobacter_heparinus_dsm_2366_gca_000023825	1127.0722013170273	707572.7967147015	485917	bacteria	375.1353259590492	78637.09302908982	bacteria
chitinophaga_pinensis_dsm_2588_gca_000024005	1121.5609010011124	1284469.103229782	485918	bacteria	373.2072712076891	142965.49367239382	bacteria
laccaria_bicolor_s238n_h82_gca_000143565	1519.5692561076037	1639784.683121962	486041	eukaryota	371.340486169321	98802.48208437298	fungi
mycobacterium_riyadhense_gca_002101845	1011.4636222910216	710988.3443315251	486698	bacteria	336.5483933410763	79017.67732849269	bacteria
pseudomonas_xinjiangensis_gca_900104945	987.8123844731978	421759.9503057455	487184	bacteria	328.6104776579353	46876.541197213206	bacteria
flavobacteria_bacterium_ms024_2a_gca_000173095	1005.642776523702	716177.1207665383	487796	bacteria	334.7502824858757	79628.37061891393	bacteria
marinobacter_mobilis_gca_900106945	1000.3788509575354	457749.2692583128	488533	bacteria	332.4729808251017	49258.36151909814	bacteria
candidatus_puniceispirillum_marinum_imcc1322_gca_000024465	983.9037706205812	642730.582877722	488538	bacteria	327.27426326129665	71440.72506456116	bacteria
jhaorihella_thermophila_gca_900108275	922.2289416846652	365070.1177038757	488547	bacteria	307.226461038961	40514.40201680931	bacteria
solimonas_aquatica_gca_900111015	1026.8614318706698	536760.6953730006	489703	bacteria	341.87715240298127	59670.98181975544	bacteria
hydrocarboniphaga_daqingensis_gca_900129825	1071.9920147420148	538080.3925629441	490188	bacteria	356.88595142944973	59788.365525209214	bacteria
flavobacterium_caeni_gca_900101895	1024.3368551895587	674320.5728470545	490189	bacteria	340.9530472636816	74928.40494872062	bacteria
amycolatopsis_marina_gca_900111885	949.3642910727682	906522.9474041532	490629	bacteria	316.3126599427969	100895.72141001186	bacteria
marinobacter_sp_bss20148_gca_000283275	913.3455106766144	469347.8947450235	490759	bacteria	303.8030888030888	52166.2874260902	bacteria
lutimaribacter_saemankumensis_gca_900100005	906.3125166090884	314819.64712399454	490829	bacteria	302.0852651212363	34914.45967888092	bacteria
desulfurococcus_amylolyticus_1221n_gca_000020905	818.7831407205982	318963.37811012915	490899	archaea	272.43265306122447	35420.35182617635	archaea
anoxybacillus_flavithermus_wk1_gca_000019045	886.0137711864406	356651.7423041058	491915	bacteria	294.6151117417524	39723.97210654358	bacteria
marinomonas_pollencensis_gca_003387375	953.74626444883	349873.86171404505	491954	bacteria	317.86069511161344	38796.5874286857	bacteria
paraglaciecola_arctica_bss20135_gca_000314995	971.9293080817552	528390.1456018655	493475	bacteria	323.4707317073171	58697.00130120968	bacteria
falsibacillus_pallidus_gca_003350505	846.554882664648	311886.1753692631	493781	bacteria	281.9572800808898	34605.56302916149	bacteria
anseongella_ginsenosidimutans_gca_004346135	1098.5903243847874	681184.7487623004	496056	bacteria	365.6223776223776	75680.95641012597	bacteria
thauera_sp_63_gca_000310165	966.5504495504496	409907.06590287056	497321	bacteria	321.59225512528474	45903.10180329287	bacteria
chthoniobacter_flavus_ellin428_gca_000173075	1031.3725431804646	1039752.520610121	497964	bacteria	343.4192393736018	115650.18653313255	bacteria
verticillium_dahliae	1676.2905552918842	1254049.563091917	498257	eukaryota	473.2429249762584	125878.32335434615	fungi
heliobacterium_modesticaldum_ice1_gca_000019165	883.1615589606929	491083.5170422873	498761	bacteria	291.5372777017784	54856.409489131205	bacteria
syntrophaceticus_schinkii_gca_000946815	753.5878463476071	290212.22346169106	499207	bacteria	250.96968740132613	32262.79377447585	bacteria
penicillium_rubens_wisconsin_54_1255_gca_000226395	1530.6702237795653	1165742.5909044817	500485	eukaryota	446.4133562715045	122805.08508631804	fungi
_clostridium_hiranonis_dsm_13275_gca_000156055	918.3306913254072	420864.9033704029	500633	bacteria	305.44870101276973	46761.781398091625	bacteria
actinophytocola_oryzae_gca_004364325	1040.251802374894	1141028.7900508284	502181	bacteria	346.18443101071165	126790.10121706325	bacteria
erythrobacter_gangjinensis_gca_001010925	950.6508828250402	603831.7463942423	502682	bacteria	316.2170947030498	67092.27440857714	bacteria
paracoccidioides_sp_lutzii_pb01_gca_000150705	1579.6452526625878	1522873.5925536642	502779	eukaryota	448.49347406650776	145535.0633796548	fungi
paracoccidioides_brasiliensis_pb18_gca_000150735	1624.7059594755665	1531178.9771846496	502780	eukaryota	462.6622216930587	147487.64142926212	fungi
corynebacterium_urealyticum_dsm_7109_gca_000069945	1049.1422924901185	488465.3302124384	504474	bacteria	349.276976628543	54449.25210150144	bacteria
cellulophaga_tyrosinoxydans_gca_900176415	1034.413694267516	652754.9352058446	504486	bacteria	344.13853503184714	72528.67752063114	bacteria
alloactinosynnema_album_gca_900104505	1000.0160971905848	778321.482122372	504798	bacteria	332.73796141576787	86494.92266536648	bacteria
geodermatophilus_ruber_gca_900114385	955.5308379413016	366015.88024430943	504800	bacteria	317.84666099532114	40668.34257446876	bacteria
sinosporangium_album_gca_900100605	977.1700288184438	903657.0939038264	504805	bacteria	325.20724475076133	100485.66223670042	bacteria
oligotropha_carboxidovorans_om5_gca_000218565	936.4007170435742	419429.85400224425	504832	bacteria	311.88686534216333	46892.785982553214	bacteria
chelonobacter_oris_gca_000772535	980.2158493870404	386919.9520745739	505317	bacteria	326.07661996497376	42995.52325514943	bacteria
gallibacterium_salpingitidis_gca_001678495	1002.6662180349932	625584.517803509	505341	bacteria	333.6404847396768	69527.37271139491	bacteria
roseovarius_halotolerans_gca_900172255	928.428375034369	325984.97761047754	505353	bacteria	308.8869325997249	36225.95831846409	bacteria
rheinheimera_sp_a13l_gca_000217935	1028.136732623034	685534.6463590756	506534	bacteria	342.12509515351434	76166.21455027648	bacteria
halomonas_chromatireducens_gca_001545155	959.3252717391304	411810.47720840666	507626	bacteria	319.205274605764	45763.8542337973	bacteria
sphaerisporangium_album_gca_003323745	1013.763202725724	656870.4523076442	509200	bacteria	337.450957251508	72974.97392236223	bacteria
aspergillus_oryzae	1578.1217492131857	1308470.1854575214	510516	eukaryota	449.309746992949	120215.84780195192	fungi
neurospora_tetrasperma_fgsc_2509_gca_000213195	1740.983997854461	2156946.311858348	510952	eukaryota	443.00921535295697	155472.59878765378	fungi
brevibacillus_fluminis_gca_003710825	941.9327212020032	342303.4212534053	511487	bacteria	313.3936863203608	38030.77966611141	bacteria
paenibacillus_pectinilyticus_gca_001700435	1057.7461514778324	612592.300601045	512399	bacteria	351.9153325123153	68065.82408512423	bacteria
mycoplasma_crocodyli_mp145_gca_000025845	1110.7677793904209	842407.6233207886	512564	bacteria	369.58925979680697	93600.84703564316	bacteria
actinoplanes_missouriensis_431_gca_000284295	977.414276923077	479163.3290920578	512565	bacteria	325.1585110316776	53280.2125437393	bacteria
photobacterium_aquimaris_gca_003025415	964.8935567010308	644685.112410136	512643	bacteria	320.5648814281908	62740.01611177299	bacteria
kineococcus_xinjiangensis_gca_002934625	992.3611846857692	448864.1917685384	512762	bacteria	330.5370147094285	49824.8733883845	bacteria
rufibacter_tibetensis_gca_001310085	1020.8604085603112	592516.9476707648	512763	bacteria	339.5754625121714	65881.01719177533	bacteria
jishengella_endophytica_gca_003236305	955.482454653331	441257.2490563	515350	bacteria	318.0179782903664	49009.79916782039	bacteria
_eubacterium_eligens_atcc_27750_gca_000146185	931.4401446654612	404872.37747610064	515620	bacteria	309.7569721115538	45034.06374213292	bacteria
butyrivibrio_proteoclasticus_b316_gca_000145035	1029.7058514825503	599185.5609605018	515622	bacteria	342.6836009476178	66723.14104484966	bacteria
dictyoglomus_turgidum_dsm_6724_gca_000021645	986.1032110091744	328509.2113723571	515635	bacteria	327.9902467010901	36518.57453168422	bacteria
podospora_anserina_s_mat__gca_000226545	1588.757489571483	1358102.959861413	515849	eukaryota	504.0763817209346	148760.7916502702	fungi
pontibaca_methylaminivorans_gca_900156525	945.0532	428101.9951678272	515897	bacteria	314.542250700841	47560.24350663104	bacteria
muricauda_lutaonensis_gca_000963865	1013.3169304886442	656381.3532210052	516051	bacteria	337.18043025676616	73341.94035968986	bacteria
chloroherpeton_thalassium_atcc_35110_gca_000020525	1052.1154981549817	612754.7201362412	517418	bacteria	350.01772525849333	68133.57781647121	bacteria
salsuginibacillus_halophilus_gca_003014715	880.6367682300582	324547.53000379866	517424	bacteria	292.8798356727148	36060.61466517847	bacteria
pseudooceanicola_nitratireducens_gca_900112545	942.7401513175058	337899.98778463254	517719	bacteria	313.6708463949843	37540.73406492231	bacteria
stakelama_pacifica_gca_004361835	948.4216614090432	467622.5463200368	517720	bacteria	315.45301395103974	51861.27471379417	bacteria
_clostridium_asparagiforme_dsm_15981_gca_000158075	838.0662951012027	468330.8886657788	518636	bacteria	278.74915652046354	52040.18413404489	bacteria
holdemanella_biformis_dsm_3989_gca_000156655	868.6140767101621	380288.6041688565	518637	bacteria	288.971914556962	42251.0807304842	bacteria
streptobacillus_moniliformis_dsm_12112_gca_000024565	1016.997919556172	626190.8278929624	519441	bacteria	338.4626135569532	69974.13548938833	bacteria
vagococcus_teuberi_gca_001870205	937.246511627907	367384.77425747336	519472	bacteria	311.74883720930234	40820.5304730526	bacteria
elaphomyces_granulatus_gca_002240705	1987.144191883977	2174687.064840389	519963	eukaryota	503.9152589697054	167012.42942784063	fungi
tahibacter_aquaticus_gca_004363655	1103.771171489061	948738.0508574944	520092	bacteria	367.4890536723164	105419.1275510026	bacteria
thermotalea_metallivorans_gca_001562415	873.4820836098208	384611.4286533405	520762	bacteria	290.45867905741784	42745.02393942319	bacteria
fervidicola_ferrireducens_gca_001562425	880.9331131296449	342918.50110050687	520764	bacteria	293.0731102850062	38095.74547912379	bacteria
thermovenabulum_gondwanense_gca_001601575	912.7908847184988	328524.88159769704	520767	bacteria	303.549843540456	36514.11882488607	bacteria
methanosphaerula_palustris_e1_9c_gca_000021965	927.8945578231292	525396.622904209	521011	archaea	308.13295668549904	58290.83574464583	archaea
atopobium_parvulum_dsm_20469_gca_000024225	1019.3705621301776	437380.6568085661	521095	bacteria	339.4138950480414	48675.98684820495	bacteria
tsukamurella_paurometabola_dsm_20162_gca_000092225	966.2263083451202	463643.7054336215	521096	bacteria	321.8592326139089	52020.586320351256	bacteria
capnocytophaga_ochracea_dsm_7271_gca_000023285	1037.4394288346384	805393.6132649272	521097	bacteria	345.1464762782128	89488.24120762375	bacteria
alicyclobacillus_acidocaldarius_subsp_acidocaldarius_dsm_446_gca_000024285	910.3154993514916	359583.7255981612	521098	bacteria	302.467146126185	40046.28170313463	bacteria
planctopirus_limnophila_dsm_3776_gca_000092105	1082.2200563644903	777827.3260059165	521674	bacteria	360.0732738374824	86425.25655122449	bacteria
dyella_soli_gca_004336905	1010.2231669919151	539811.0377400871	522319	bacteria	336.54804469273745	59973.69234147586	bacteria
stenotrophomonas_maltophilia_k279a_gca_000072485	981.7605473204104	553867.6880872915	522373	bacteria	327.09896907216495	61868.98928628801	bacteria
campylobacter_avium_lmg_24591_gca_002238335	959.2009744214372	400282.5775005733	522484	bacteria	319.09779951100245	44596.01856396223	bacteria
denitrovibrio_acetiphilus_dsm_12809_gca_000025725	982.4875168690958	429940.1844543112	522772	bacteria	326.3167873147191	48196.77099050269	bacteria
pleionea_mediterranea_gca_003148745	990.6603192383086	550919.241727517	523701	bacteria	329.98345485137406	61168.732124498245	bacteria
kangiella_koreensis_dsm_16069_gca_000024085	974.1268996960488	446050.2476683776	523791	bacteria	324.0980988593156	49578.608859069725	bacteria
leptotrichia_buccalis_c_1013_b_gca_000023905	928.19009009009	476685.19413338526	523794	bacteria	308.8349864743012	52997.26639830833	bacteria
methanothermus_fervidus_dsm_2088_gca_000166095	899.3039750584568	355880.7577610977	523846	archaea	299.1013250194856	39542.30641789975	archaea
actinomyces_coleocanis_dsm_15436_gca_000159015	1005.5025873221216	528842.3304140134	525245	bacteria	334.506468305304	58757.97568628929	bacteria
actinomyces_urogenitalis_dsm_15434_gca_000159035	963.3437369954224	437048.1257590515	525246	bacteria	321.0517961570593	48632.03158264794	bacteria
anaerococcus_lactolyticus_atcc_51172_gca_000156575	867.5983133599644	613515.8745442233	525254	bacteria	288.6607460035524	68166.63207905229	bacteria
erysipelothrix_rhusiopathiae_atcc_19414_gca_000160815	961.6589665653496	464055.98399041547	525280	bacteria	320.0170316301703	51565.03683695335	bacteria
lactobacillus_iners_dsm_13335_gca_000160875	945.334431630972	607549.2928448127	525328	bacteria	314.4481054365733	67511.73803020817	bacteria
listeria_grayi_dsm_20601_gca_000148995	893.1889523809524	384252.8705333914	525367	bacteria	297.0026707363602	42751.991214238486	bacteria
rhodococcus_hoagii_atcc_33707_gca_000164155	958.6781312127237	905777.9355526812	525370	bacteria	318.8707496520183	100658.5389791714	bacteria
roseomonas_cervicalis_atcc_49957_gca_000164635	835.3735872750104	310624.5518414725	525371	bacteria	277.9962295768747	34514.21955418655	bacteria
sphingobacterium_spiritivorum_atcc_33861_gca_000143765	1032.9141131737863	614788.0212571496	525373	bacteria	343.6394542607917	68312.8243401048	bacteria
paracoccus_chinensis_gca_900102885	913.753455571227	365848.2546614473	525640	bacteria	303.9867381489842	40646.5397619794	bacteria
sulfurospirillum_deleyianum_dsm_6946_gca_000024885	942.3960264900662	444910.8797545223	525898	bacteria	312.9687917967008	49838.601166559216	bacteria
thermanaerovibrio_acidaminovorans_dsm_6589_gca_000024905	981.632064590542	337701.55179296527	525903	bacteria	326.3615428900403	37502.18142342457	bacteria
thermobaculum_terrenum_atcc_baa_798_gca_000025005	992.8333922886452	401586.5444188847	525904	bacteria	330.9264237707817	44980.91673607371	bacteria
thiothrix_caldifontis_gca_900107695	968.1924608441732	586536.2669851002	525918	bacteria	322.673143465531	65205.18546863037	bacteria
verticillium_alfalfae_vams_102_gca_000150825	1577.7025495750709	1184230.4321281218	526221	eukaryota	436.8949477181667	106600.60145316624	fungi
